longitude,latitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation
75.806111,13.5175,,,0.3157894736842105,0.602054794520548,0.5046728971962616,0.0,0.9574468085106383,0.047058823529411764,0.22340425531914893,0.3076923076923077,0.09523809523809523,0.12208680778276673,0.09529411764705882,0.03333333333333333,0.4166666666666667,0.08917525773195877,0.09375,0.11144578313253012,0.0187018701870187,0.12487588787901932,0.8157894588243266,0.8400000254313151,1.0,0.4166666666666667,0.7719638242894057
75.59953,11.59325,,,0.7368421052631579,0.2054794520547945,0.7289719626168224,0.9090909090909091,0.2553191489361702,0.7647058823529411,0.8829787234042553,0.9010989010989011,0.8928571428571429,0.5879837502672653,0.49823529411764705,0.06666666666666667,0.6111111111111112,0.527319587628866,0.171875,0.3152610441767068,0.5071507150715071,0.5510960054991216,0.7105263372537505,0.6933333079020182,0.5,1.0,0.01744186046511628
75.60019,11.59219,,,0.6842105263157895,0.1863013698630137,0.7102803738317757,0.898989898989899,0.24468085106382978,0.7529411764705882,0.8617021276595744,0.8791208791208791,0.8809523809523809,0.603592046183451,0.5158823529411765,0.06666666666666667,0.6111111111111112,0.5414948453608247,0.1796875,0.32228915662650603,0.52007700770077,0.562247002214924,0.7105263372537505,0.6933333079020182,0.5,1.0,0.01937984496124031
76.649216,12.663356,,,0.3684210526315789,0.6328767123287671,0.6728971962616822,0.16161616161616163,0.9787234042553191,0.2823529411764706,0.3829787234042553,0.5054945054945055,0.2619047619047619,0.0,0.0,0.03333333333333333,0.42592592592592593,0.0,0.0390625,0.08433734939759036,0.01485148514851485,0.0,0.8421052862732697,0.8400000254313151,1.0,0.4166666666666667,0.6627906976744186
75.61127,11.59741,,,0.7368421052631579,0.1952054794520548,0.719626168224299,0.898989898989899,0.2553191489361702,0.7529411764705882,0.8723404255319149,0.8791208791208791,0.8928571428571429,0.6189105858170606,0.522595596755504,0.06666666666666667,0.6111111111111112,0.5557495634821651,0.1796875,0.3232931726907631,0.5198019801980198,0.5828590313222928,0.7105263372537505,0.6933333079020182,0.5,1.0,0.03359173126614987
92.91667,25.08333,,,0.0,1.0,0.14953271028037382,0.0,1.0,0.4588235294117647,0.0,0.2857142857142857,0.0,0.5054470709146968,0.3105446118192352,0.2,0.35185185185185186,0.35819406335744575,0.5,1.0,0.017326732673267328,0.5216465317812947,0.6052631529414422,0.6400000254313151,1.0,0.4166666666666667,0.7512919896640827
88.816667,27.016667,,,0.0,1.0,0.12149532710280374,0.052980132450331126,0.8942307692307693,0.4823529411764706,0.0425531914893617,0.3076923076923077,0.0,0.5035971223021583,0.38933951332560834,0.13333333333333333,0.5740740740740741,0.44275380394113245,0.2734375,1.0,0.009900990099009901,1.0,0.6710526274512019,0.6933333079020182,1.0,0.75,0.4599483204134367
73.372,18.758,,,0.3333333333333333,0.39829059829059826,0.7383177570093458,0.44370860927152317,0.9615384615384616,0.6,0.5815602836879432,0.6813186813186813,0.5873015873015873,0.8121274409044194,1.0,0.0,1.0,0.8807682713893739,0.0,0.28607214428857713,0.00055005500550055,0.6609586662035429,0.8157894588243266,0.8400000254313151,1.0,0.4166666666666667,0.35271317829457366
76.64916,9.03947,,,0.9166666666666666,0.0010256410256410256,0.6542056074766355,0.9933774834437086,0.07692307692307693,0.8352941176470589,0.8652482269503546,0.8461538461538461,0.9761904761904762,0.4168550873586845,0.2089041095890411,0.6,0.21100917431192662,0.24045896732352207,0.78125,0.2129258517034068,0.07700770077007701,0.4022229940951719,0.7105263372537505,0.6933333079020182,0.5,1.0,0.028423772609819122
78.0322,30.3165,,,0.0,1.0,1.0,0.0,1.0,0.788235294117647,0.0,0.8461538461538461,0.0,0.26865364850976364,0.2454337899543379,0.4666666666666667,0.6880733944954128,0.27862309802943375,0.7890625,0.32615230460921846,0.034653465346534656,0.29190691212226466,0.8684210509804807,0.9333333333333333,1.0,0.75,0.42506459948320413
75.96036,11.25066,,,0.8333333333333334,0.06473801335221525,0.7477477477477478,0.9515151515151515,0.13145539906103287,0.788235294117647,0.9432624113475178,0.9230769230769231,0.9541984732824428,0.5081192189105859,0.4006849315068493,0.1,0.5412844036697247,0.4312796208530806,0.1875,0.1432865731462926,0.42106710671067105,0.470614796804446,0.6447368627439908,0.6666666666666666,1.0,0.25,0.0355297157622739
76.765948,11.257786,,,0.7333333333333333,0.10742464090633219,0.5675675675675675,0.6424242424242425,0.27699530516431925,0.47058823529411764,0.6524822695035462,0.5604395604395604,0.6412213740458015,0.11921891058581706,0.025684931506849314,0.36666666666666664,0.1559633027522936,0.04065851833374907,0.328125,0.06813627254509018,0.05088008800880088,0.16144494616186175,1.0,0.0,1.0,0.0,0.5607235142118863
