longitude,latitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation
91.63333,25.58333,0.0,0.6888888888888889,0.0,1.0,0.0,0.0,1.0,0.03529411764705882,0.0,0.0,0.0,0.7064357494120163,0.47352941176470587,0.3,0.46296296296296297,0.5458762886597938,0.3359375,1.0,0.01155115511551155,1.0,0.6052631529414422,0.6400000254313151,1.0,0.4166666666666667,1.0
76.80938,10.95783,0.7950819672131147,0.9111111111111111,0.6538461538461539,0.18113721484508002,0.8549618320610687,0.8054054054054054,0.6224489795918368,0.6705882352941176,0.8571428571428571,0.801980198019802,0.8536585365853658,0.013256360915116528,0.0,0.26666666666666666,0.19444444444444445,0.0,0.2265625,0.0320097244732577,0.04812981298129813,0.10650718046055223,0.6447368627439908,0.6666666666666666,1.0,0.25,0.2755905511811024
77.018265,8.35856,0.8770491803278688,0.2,0.8461538461538461,0.015321756894790603,0.6641221374045801,0.9891891891891892,0.02040816326530612,0.8705882352941177,0.8956043956043956,0.8217821782178217,0.9329268292682927,0.17233269189651487,0.06275421266705404,0.7333333333333333,0.1111111111111111,0.07081436519979767,0.65625,0.09967585089141005,0.07645764576457646,0.1554990509615729,0.7105263372537505,0.6933333079020182,0.5,1.0,0.041792852816474865
76.62489,9.04337,0.8934426229508197,0.3111111111111111,0.8846153846153846,0.026217228464419477,0.7022900763358778,0.9837837837837838,0.08163265306122448,0.788235294117647,0.8846153846153846,0.8514851485148515,0.9634146341463414,0.40517425700235193,0.21847762928529924,0.6,0.2222222222222222,0.24051593323216997,0.78125,0.1746353322528363,0.3572607260726073,0.3865630483830534,0.7105263372537505,0.6933333079020182,0.5,1.0,0.023622047244094488
76.81502,8.69887,0.8770491803278688,0.24444444444444444,0.8461538461538461,0.024514811031664963,0.6717557251908397,0.9837837837837838,0.04081632653061224,0.8705882352941177,0.9010989010989011,0.8316831683168316,0.9390243902439024,0.2826598246739363,0.1348053457292272,0.7,0.14814814814814814,0.1464339908952959,0.7890625,0.14019448946515398,0.07783278327832784,0.2563836264011747,0.7105263372537505,0.6933333079020182,0.5,1.0,0.02786190187764991
75.144,12.25733,0.9016393442622951,0.4444444444444444,0.7307692307692307,0.09159005788219271,0.7633587786259542,0.9459459459459459,0.23469387755102042,0.7647058823529411,0.9230769230769231,0.8910891089108911,0.9451219512195121,0.6478511866581141,0.6031377106333528,0.1,0.6759259259259259,0.618361153262519,0.0859375,0.1126418152350081,0.5891089108910891,0.5726820184077642,0.7105263372537505,0.6933333079020182,0.5,1.0,0.021199273167777106
94.7675,26.86094,0.6229508196721312,0.9555555555555556,0.0,1.0,0.6717557251908397,0.3027027027027027,1.0,1.0,0.43956043956043955,0.8217821782178217,0.42073170731707316,0.33504383151592904,0.15630447414294016,0.5666666666666667,0.25,0.20384420839656045,0.578125,0.43841166936790926,0.022552255225522552,0.4596211008845754,0.6052631529414422,0.6400000254313151,1.0,0.4166666666666667,0.06602059357964869
76.53854,10.1854,0.9426229508196722,0.6222222222222222,0.8148148148148148,0.09725906277630415,0.8778625954198473,0.9783783783783784,0.24615384615384617,0.7906976744186046,0.9340659340659341,0.9405940594059405,0.9695121951219512,0.5253367543296985,0.32248692620569436,0.3333333333333333,0.3611111111111111,0.3806272129489125,0.546875,0.1774716369529984,0.5096259625962596,0.4509185975718941,0.6447368627439908,0.6666666666666666,1.0,0.25,0.026650514839491216
78.479881,17.245266,0.8278688524590164,1.0,0.14814814814814814,0.7291482463896257,1.0,0.5567567567567567,1.0,0.7441860465116279,0.6593406593406593,1.0,0.6951219512195121,0.0,0.0011621150493898896,0.1,0.4722222222222222,0.02832574607991907,0.09375,0.029173419773095625,0.007150715071507151,0.0,0.8421052862732697,0.8400000254313151,1.0,0.4166666666666667,0.3725015142337977
76.64916,9.03947,0.9098360655737705,0.234375,0.9259259259259259,0.0008841732979664014,0.5838509316770186,0.9945945945945946,0.05128205128205128,0.8255813953488372,0.8956043956043956,0.7981651376146789,0.9817073170731707,0.40021141649048625,0.20976176641487507,0.6,0.21296296296296297,0.2298937784522003,0.78125,0.17220421393841168,0.07700770077007701,0.3939921940340117,0.7105263372537505,0.6933333079020182,0.5,1.0,0.026650514839491216
79.543308,29.265547,0.5,1.0,0.0,1.0,0.8198757763975155,0.1783783783783784,1.0,0.7674418604651163,0.25824175824175827,0.7431192660550459,0.23780487804878048,0.29788583509513744,0.2771644392794887,0.2,0.6759259259259259,0.2991906929691452,0.6484375,0.36142625607779577,0.03135313531353135,0.29753275717870087,0.6578947450975964,0.6799999872843424,1.0,0.25,0.3258631132646881
74.552232,19.045341,0.6721311475409836,1.0,0.39285714285714285,0.46177572152456486,0.9006211180124224,0.40540540540540543,0.8527918781725888,0.5116279069767442,0.6758241758241759,0.7798165137614679,0.6158536585365854,0.0,0.0,0.0,0.4166666666666667,0.0,0.0234375,0.02106969205834684,0.009625962596259627,0.0,0.8421052862732697,0.9066666920979818,0.6666666666666666,0.75,0.48455481526347666
80.72852,22.50056,0.639344262295082,0.9761904761904762,0.0,0.8715576118087685,1.0,0.22162162162162163,1.0,0.6744186046511628,0.3901098901098901,0.944954128440367,0.4329268292682927,0.17215293396033532,0.1762692527096406,0.1,0.7962962962962963,0.20080422216637345,0.2734375,0.034440842787682335,0.00935093509350935,0.1703204612496648,1.0,1.0,1.0,0.25,0.37189582071471833
76.4977,10.60682,0.9508196721311475,0.39285714285714285,0.7142857142857143,0.12954395241242564,0.7485380116959064,0.972972972972973,0.20175438596491227,0.7558139534883721,0.9505494505494505,0.908256880733945,0.9512195121951219,0.39562461664281334,0.2994865944095836,0.1,0.4444444444444444,0.3066097009298819,0.3203125,0.10413290113452188,0.4243674367436744,0.3930008045052293,0.6202531691412,0.6172839215462804,0.6666666666666666,0.25,0.04603270745003028
