ecoregion,accuracy,tpr,tnr,n_test_points,n_presence_test,n_absence_test
Eastern_Himalayan_subalpine_conifer_forests,1.0,1.0,0.0,12,12,0
Karakoram_West_Tibetan_Plateau_alpine_steppe,1.0,1.0,1.0,20,19,1
Malabar_Coast_moist_forests,0.9166666666666666,0.0,0.9166666666666666,12,0,12
