model_loss,accuracy,precision,recall,f1,tpr,tnr,optimal_threshold
Random_Forest_Dice_Loss,0.9845360824742269,0.97,1.0,0.9847715736040609,1.0,0.9690721649484536,0.3526315789473684
Random_Forest_Focal_Loss,0.9845360824742269,0.9895833333333334,0.979381443298969,0.9844559585492227,0.979381443298969,0.9896907216494846,0.4368421052631579
Random_Forest_Tversky_Loss,0.9845360824742269,0.9895833333333334,0.979381443298969,0.9844559585492227,0.979381443298969,0.9896907216494846,0.4368421052631579
Logistic_Regression_Dice_Loss,0.8969072164948454,0.8532110091743119,0.9587628865979382,0.9029126213592233,0.9587628865979382,0.8350515463917526,0.3526315789473684
Logistic_Regression_Focal_Loss,0.7783505154639175,1.0,0.5567010309278351,0.7152317880794702,0.5567010309278351,1.0,0.731578947368421
Logistic_Regression_Tversky_Loss,0.8711340206185567,0.9736842105263158,0.7628865979381443,0.8554913294797688,0.7628865979381443,0.979381443298969,0.5631578947368421
Weighted_Logistic_Regression_Dice_Loss,0.9020618556701031,0.8679245283018868,0.9484536082474226,0.9064039408866995,0.9484536082474226,0.8556701030927835,0.39473684210526316
Weighted_Logistic_Regression_Focal_Loss,0.8505154639175257,0.9857142857142858,0.711340206185567,0.8263473053892215,0.711340206185567,0.9896907216494846,0.6052631578947368
Weighted_Logistic_Regression_Tversky_Loss,0.865979381443299,0.961038961038961,0.7628865979381443,0.8505747126436781,0.7628865979381443,0.9690721649484536,0.5210526315789473
