model_loss,accuracy,precision,recall,f1,tpr,tnr,optimal_threshold
Random_Forest_Dice_Loss,0.9882903981264637,0.9952380952380953,0.9812206572769953,0.9881796690307328,0.9812206572769953,0.9953271028037384,0.4789473684210527
