longitude,latitude,bias_weight
76.220759,21.299344,0.5335276967930029
75.837599,25.227414,0.5816326530612245
88.417516,22.586599,0.9795918367346939
76.601587,8.869646,0.5222634508348795
72.827265,19.053817,0.5222634508348795
76.196569,10.608765,0.5222634508348795
76.680344,12.02627,0.5816326530612245
77.633288,12.91253,0.5816326530612245
76.375937,10.776729,0.5222634508348795
88.416304,22.589194,0.9795918367346939
85.706248,20.175918,1.5
77.346906,28.409874,0.607871720116618
76.971674,10.299295,0.5424489795918367
78.452939,17.403307,0.5583090379008746
73.357477,18.995082,0.5979591836734693
76.071303,11.745326,0.5424489795918367
76.301848,10.39039,0.5222634508348795
72.967583,19.655609,0.5222634508348795
73.763892,20.003574,0.5335276967930029
76.894799,10.341664,0.5424489795918367
78.524513,17.412652,0.5583090379008746
78.521183,17.411288,0.5583090379008746
76.6016,8.870097,0.5222634508348795
81.09269,16.690702,0.5583090379008746
74.039107,15.908014,0.5979591836734693
75.103277,13.508718,0.5979591836734693
74.985672,15.439753,0.607871720116618
76.881122,10.356304,0.5424489795918367
88.464702,22.608978,0.9795918367346939
73.486057,18.535297,0.5979591836734693
75.690865,12.147442,0.5424489795918367
75.860833,11.024722,0.5222634508348795
77.965134,30.327875,0.607871720116618
76.076356,25.313197,0.5816326530612245
77.557671,12.93082,0.5816326530612245
78.073409,30.371356,0.607871720116618
77.594922,14.673637,0.607871720116618
80.263485,12.975934,0.7565597667638484
75.673173,12.91821,0.5979591836734693
72.858169,19.151992,0.5222634508348795
73.093742,17.84901,0.5222634508348795
75.004614,15.413103,0.607871720116618
83.323942,17.724228,0.5
77.614556,12.997869,0.5816326530612245
74.6417,14.442342,0.5979591836734693
77.679416,12.920397,0.5816326530612245
88.469454,27.059356,1.1530612244897958
76.853962,10.282948,0.5424489795918367
76.928432,11.040545,0.5816326530612245
76.601494,8.870153,0.5222634508348795
75.852939,25.18847,0.5816326530612245
73.533219,18.565678,0.619309262166405
76.032313,25.321828,0.5816326530612245
78.9001,14.588048,0.5583090379008746
80.25157,12.99482,0.7565597667638484
79.93388,23.168534,0.5335276967930029
74.098836,15.797593,0.5979591836734693
77.578772,13.067778,0.5816326530612245
78.36268,17.431422,0.5583090379008746
77.525475,12.878894,0.5816326530612245
77.610021,13.086071,0.5816326530612245
77.576708,12.916594,0.5816326530612245
80.244087,13.024175,0.7565597667638484
76.906326,10.363053,0.5424489795918367
72.836425,19.113463,0.5222634508348795
77.972992,30.286143,0.607871720116618
88.382682,22.548626,0.9795918367346939
80.214703,13.086434,0.7565597667638484
75.030956,26.630283,0.5816326530612245
88.367181,22.606736,0.6904761904761905
76.601566,8.870112,0.5222634508348795
76.670148,12.275255,0.5816326530612245
75.665355,12.903219,0.5979591836734693
75.804761,25.215611,0.5816326530612245
76.768278,11.104833,0.5816326530612245
76.888618,10.358656,0.5424489795918367
77.013047,10.292065,0.5424489795918367
83.327178,17.744663,0.5
73.810183,17.928027,0.619309262166405
78.171401,26.180337,0.607871720116618
72.907119,19.407055,0.5222634508348795
73.879256,17.122888,0.619309262166405
75.812627,11.617659,0.5424489795918367
73.022591,26.33405,0.607871720116618
83.431365,18.045253,0.5
73.971428,15.749597,0.619309262166405
85.832397,20.269758,1.5
78.464792,17.445167,0.5583090379008746
77.657084,13.060456,0.5816326530612245
75.687716,12.888151,0.5979591836734693
73.587186,19.487536,0.619309262166405
76.436797,9.576567,0.5222634508348795
76.218414,10.077101,0.5222634508348795
77.262089,8.695128,0.5424489795918367
77.496941,8.728613,0.5816326530612245
76.61617,8.9884,0.5222634508348795
79.395429,13.619842,0.607871720116618
73.958665,15.789883,0.619309262166405
79.799255,28.95574,0.6673469387755102
74.588505,16.866867,0.607871720116618
79.026981,12.209295,0.5816326530612245
75.852789,25.189641,0.5816326530612245
76.850655,11.446411,0.5424489795918367
75.852935,25.185723,0.5816326530612245
74.984478,15.490761,0.607871720116618
78.393821,17.321091,0.5583090379008746
78.450481,17.350958,0.5583090379008746
80.200745,12.839996,0.7565597667638484
77.92492,17.490688,0.5583090379008746
77.746721,12.959143,0.5816326530612245
74.558045,14.569633,0.619309262166405
83.314301,21.79274,0.8061224489795917
76.511932,25.101287,0.5816326530612245
76.755432,10.926158,0.5816326530612245
77.006699,10.274548,0.5424489795918367
79.026707,12.209513,0.5816326530612245
75.852686,25.189842,0.5816326530612245
77.148563,10.252078,0.5424489795918367
76.060947,10.504223,0.5222634508348795
76.298327,10.017919,0.5222634508348795
76.844451,10.284484,0.5424489795918367
73.47811,16.590255,0.5222634508348795
88.464307,22.608317,0.9795918367346939
76.601594,8.870094,0.5222634508348795
78.547269,17.425913,0.5583090379008746
74.027235,15.954952,0.5979591836734693
74.072466,16.219044,0.5979591836734693
83.115151,19.697577,0.5
70.753333,21.003514,0.5816326530612245
72.440508,24.165375,0.607871720116618
78.550391,17.421161,0.5583090379008746
88.382716,22.548393,0.9795918367346939
75.837902,11.816297,0.5424489795918367
70.753167,21.003856,0.5816326530612245
83.344039,17.809981,0.5
75.780604,11.410817,0.5222634508348795
78.33448,17.459499,0.5583090379008746
76.182498,10.616276,0.5222634508348795
76.30331,10.007744,0.5222634508348795
75.853395,25.186257,0.5816326530612245
78.431652,17.40543,0.5583090379008746
75.994804,11.931271,0.5424489795918367
75.673173,12.918209,0.5979591836734693
75.063413,18.64524,0.607871720116618
76.892273,10.329826,0.5424489795918367
77.449178,8.53217,0.5816326530612245
73.810947,17.929647,0.619309262166405
77.196922,10.334286,0.5816326530612245
80.244409,13.02399,0.7565597667638484
76.031394,25.330277,0.5816326530612245
76.86079,31.566477,0.5424489795918367
75.854665,25.186692,0.5816326530612245
77.45247,8.531641,0.5816326530612245
83.381109,22.020139,0.5
76.195231,10.610566,0.5222634508348795
75.10356,13.508357,0.5979591836734693
76.927454,8.463357,0.5222634508348795
77.683708,13.372156,0.607871720116618
78.273889,17.513333,0.5583090379008746
83.325575,17.717597,0.5
72.84824,19.236888,0.5222634508348795
71.167785,22.352203,0.607871720116618
73.182411,19.24855,0.619309262166405
83.327464,17.725256,0.5
75.65667,12.930545,0.5979591836734693
77.285,12.965,0.5816326530612245
73.762939,18.663845,0.5335276967930029
83.32137,17.726849,0.5
75.969313,32.185037,0.5424489795918367
72.905214,19.406435,0.5222634508348795
78.8325,16.382222,0.5583090379008746
77.449246,8.532214,0.5816326530612245
75.063488,18.64561,0.607871720116618
78.458009,13.641942,0.607871720116618
78.39425,17.494561,0.5583090379008746
81.019443,16.715668,0.5583090379008746
77.697722,12.887273,0.5816326530612245
80.213923,12.957851,0.7565597667638484
78.546493,17.42277,0.5583090379008746
76.736237,11.402402,0.5424489795918367
73.860157,16.408566,0.619309262166405
78.359598,17.433431,0.5583090379008746
77.578728,13.067805,0.5816326530612245
75.105688,13.576334,0.5979591836734693
79.805108,12.013789,0.7565597667638484
88.322409,22.528033,0.6904761904761905
75.838232,25.231749,0.5816326530612245
76.89165,10.356513,0.5424489795918367
76.31919,9.715763,0.5222634508348795
76.895328,9.707728,0.5816326530612245
73.812032,17.926921,0.619309262166405
80.466989,16.303934,0.607871720116618
76.954512,10.267043,0.5424489795918367
75.665029,12.841073,0.5979591836734693
77.201944,28.715556,0.607871720116618
75.557762,21.02363,0.607871720116618
76.955397,10.327017,0.5424489795918367
78.551811,13.782813,0.607871720116618
76.60085,8.869925,0.5222634508348795
78.475388,17.432075,0.5583090379008746
85.831383,20.299558,1.5
76.353682,10.112859,0.5222634508348795
91.889171,25.298773,0.6673469387755102
72.916874,19.077979,0.5222634508348795
81.535472,19.665683,0.5
76.661971,12.417655,0.5816326530612245
76.501335,9.174841,0.5222634508348795
80.270718,13.083082,0.9795918367346939
81.054766,16.702031,0.5583090379008746
77.694364,12.972089,0.5816326530612245
83.32588,17.717787,0.5
76.069369,13.652948,0.5816326530612245
76.037559,25.308749,0.5816326530612245
76.601396,8.870194,0.5222634508348795
77.581473,13.063464,0.5816326530612245
76.158285,26.049651,0.5816326530612245
77.973552,30.283498,0.607871720116618
77.009958,10.973111,0.5816326530612245
75.84232,25.229323,0.5816326530612245
76.950148,11.026148,0.5816326530612245
75.663654,12.172313,0.5424489795918367
73.89261,16.344483,0.5979591836734693
77.577526,12.801004,0.5816326530612245
75.031536,26.627271,0.5816326530612245
72.929489,18.884441,0.5222634508348795
77.58053,12.812942,0.5816326530612245
77.975606,30.283414,0.607871720116618
76.88882,10.359162,0.5424489795918367
77.613137,12.994378,0.5816326530612245
87.006749,22.988842,0.5583090379008746
78.540014,17.431585,0.5583090379008746
78.45388,13.636332,0.607871720116618
76.602257,8.886333,0.5222634508348795
78.518856,17.407794,0.5583090379008746
82.606115,19.849304,0.8061224489795917
78.061845,12.69575,0.5816326530612245
76.289156,9.995281,0.5222634508348795
75.738186,12.424421,0.5424489795918367
77.568633,13.019486,0.5816326530612245
77.975602,30.284443,0.607871720116618
75.013867,13.413524,0.5979591836734693
77.883888,8.311212,0.607871720116618
77.553687,13.054232,0.5816326530612245
74.988269,15.464456,0.607871720116618
75.831708,11.195631,0.5222634508348795
75.969238,32.183903,0.5424489795918367
77.024832,10.328507,0.5424489795918367
73.357361,16.634155,0.5222634508348795
77.317725,28.687023,0.607871720116618
75.252462,12.956677,0.5222634508348795
75.838647,25.231399,0.5816326530612245
88.121476,23.64626,0.6904761904761905
76.328062,10.058794,0.5222634508348795
80.185674,12.981436,0.7565597667638484
75.253788,12.037428,0.5222634508348795
76.033389,11.630524,0.5424489795918367
76.955397,10.326973,0.5424489795918367
73.18399,19.247732,0.619309262166405
74.836528,14.408698,0.5979591836734693
73.821908,18.555588,0.5335276967930029
75.854503,25.185882,0.5816326530612245
72.905286,19.07303,0.5222634508348795
74.582107,16.880783,0.607871720116618
77.448347,8.532464,0.5816326530612245
75.098316,13.509987,0.5979591836734693
76.60147,8.869791,0.5222634508348795
75.314347,11.986962,0.5222634508348795
77.575912,13.110817,0.607871720116618
75.854222,25.185879,0.5816326530612245
76.616403,12.273234,0.5816326530612245
76.928358,11.040376,0.5816326530612245
84.57041,23.054542,0.5583090379008746
77.034857,12.825525,0.5816326530612245
95.336683,27.885733,1.0
76.974699,10.488982,0.5816326530612245
76.944232,10.278374,0.5424489795918367
78.394196,17.494597,0.5583090379008746
75.66279,12.968771,0.5979591836734693
74.977278,20.33543,0.5583090379008746
76.424583,10.304425,0.5222634508348795
75.739021,12.419112,0.5424489795918367
83.347379,17.766882,0.5
88.463923,22.608842,0.9795918367346939
72.886528,19.122667,0.5222634508348795
77.510956,12.942297,0.5816326530612245
74.574725,29.759838,0.607871720116618
88.38074,27.117677,1.1530612244897958
76.339904,29.295301,0.607871720116618
76.58333,11.3,0.5424489795918367
80.99331,26.803412,0.607871720116618
77.91805,13.590255,0.607871720116618
77.419825,13.447578,0.607871720116618
77.107022,9.824975,0.5424489795918367
88.313745,22.586336,0.6904761904761905
77.726972,12.99376,0.5816326530612245
77.726928,12.993792,0.5816326530612245
79.113889,12.878889,0.5816326530612245
77.583847,12.92966,0.5816326530612245
93.454881,26.590543,0.6673469387755102
75.09,12.867,0.5222634508348795
72.606785,25.354347,0.607871720116618
92.993912,26.732183,1.0
76.924957,28.278897,0.607871720116618
79.062658,21.093286,0.5583090379008746
75.809879,26.891246,0.5816326530612245
72.958983,19.205489,0.5222634508348795
79.553553,18.012359,0.5583090379008746
76.738351,10.983028,0.5816326530612245
77.039017,28.60643,0.607871720116618
77.267638,28.512689,0.607871720116618
76.923792,11.359769,0.5816326530612245
74.076096,23.316431,0.5816326530612245
82.986111,25.267778,0.607871720116618
77.096802,13.376956,0.607871720116618
81.699203,23.12406,0.5
77.452449,8.660944,0.5816326530612245
72.834739,18.984853,0.5222634508348795
78.538933,21.58825,0.5
88.464677,22.728,0.9795918367346939
88.361525,22.493558,0.9795918367346939
79.79097,12.005713,0.7565597667638484
95.845971,28.147136,1.0
77.453233,13.475831,0.607871720116618
72.925436,19.043611,0.5222634508348795
77.726782,12.992713,0.5816326530612245
75.592,12.01,0.5424489795918367
77.284511,28.253489,0.607871720116618
74.785153,30.137558,0.607871720116618
77.726909,12.992762,0.5816326530612245
76.927532,10.475749,0.5424489795918367
73.707237,24.57299,0.5816326530612245
72.838053,18.996972,0.5222634508348795
82.98754,25.266848,0.607871720116618
73.673002,17.880738,0.5979591836734693
76.980816,9.622276,0.5424489795918367
77.010706,29.673331,0.607871720116618
77.061738,28.433262,0.607871720116618
72.387533,23.402122,0.607871720116618
77.69806,17.71928,0.5583090379008746
76.832035,9.349003,0.5816326530612245
84.060598,21.927066,0.8061224489795917
72.896744,20.622072,1.0
85.8049,20.265182,1.5
70.452729,21.500342,0.5816326530612245
72.924997,19.043438,0.5222634508348795
76.995775,28.996527,0.607871720116618
76.03043,24.402287,0.5816326530612245
87.89802,23.221057,0.6904761904761905
72.62246,23.207088,0.5816326530612245
83.291968,17.76215,0.5
81.553026,27.493348,0.607871720116618
82.995121,25.258319,0.607871720116618
77.038737,28.606097,0.607871720116618
77.926731,27.008533,0.607871720116618
75.297983,12.074103,0.5222634508348795
72.62317,23.20749,0.5816326530612245
77.497027,28.462638,0.607871720116618
88.380647,27.117794,1.1530612244897958
73.973,15.229,0.5222634508348795
88.313745,22.586336,0.6904761904761905
91.907329,25.675399,0.6673469387755102
79.616202,22.883478,0.5
79.616202,22.883478,0.5
77.051887,28.461698,0.607871720116618
79.88853,12.67489,0.7565597667638484
79.7,29.6,0.5424489795918367
79.616202,22.883478,0.5
79.616202,22.883478,0.5
79.616202,22.883478,0.5
79.616202,22.883478,0.5
91.762,25.191,0.6673469387755102
74.045,16.214,0.5979591836734693
79.616202,22.883478,0.5
79.616202,22.883478,0.5
79.616202,22.883478,0.5
79.616202,22.883478,0.5
76.537955,11.064382,0.5424489795918367
88.277222,26.877778,0.5424489795918367
79.616202,22.883478,0.5
79.616202,22.883478,0.5
91.762,25.191,0.6673469387755102
79.616202,22.883478,0.5
77.31,8.65,0.5424489795918367
78.519738,17.396992,0.5583090379008746
78.51978,17.396977,0.5583090379008746
72.68,23.2,0.5816326530612245
75.531838,21.017899,0.607871720116618
76.24655,10.3293,0.5222634508348795
78.033333,30.316667,0.607871720116618
76.7726,8.75197,0.5222634508348795
76.997088,10.283811,0.5424489795918367
77.559253,13.13175,0.607871720116618
76.82438,8.61026,0.5222634508348795
76.64503,10.14431,0.5424489795918367
76.57853,9.39771,0.5222634508348795
75.41499,11.8558,0.5222634508348795
75.55976,11.81694,0.5222634508348795
76.38543,10.11831,0.5222634508348795
77.05285,8.34321,0.5222634508348795
76.67283,10.81853,0.5424489795918367
77.57521,13.06646,0.5816326530612245
77.57645,13.06763,0.5816326530612245
76.43758,26.06249,0.5816326530612245
77.11067,8.52064,0.5816326530612245
75.25374,12.16848,0.5222634508348795
77.11132,8.5311,0.5816326530612245
80.50551,23.00097,0.5
76.8127,8.72264,0.5222634508348795
80.47854,23.01901,0.5
80.42431,23.02899,0.5
80.43559,22.98408,0.5
76.67378,10.81827,0.5424489795918367
76.75834,8.78793,0.5222634508348795
75.84806,21.04781,0.5335276967930029
75.84627,21.04171,0.5335276967930029
78.47577,11.65913,0.5816326530612245
80.45768,22.97204,0.5
80.48496,22.43208,0.5
77.97405,30.28284,0.607871720116618
75.82902,21.04869,0.5335276967930029
75.83011,21.04884,0.5335276967930029
77.97539,30.2836,0.607871720116618
88.31017,26.70499,0.6673469387755102
78.04756,11.74782,0.5816326530612245
78.46988,11.65163,0.5816326530612245
77.05188,8.34387,0.5222634508348795
72.91517,19.12375,0.5222634508348795
76.76936,8.79566,0.5222634508348795
80.75019,22.40018,0.5
78.47458,11.6511,0.5816326530612245
78.47814,11.61867,0.5816326530612245
75.57842,11.62616,0.5222634508348795
76.00549,11.89869,0.5424489795918367
76.53145,9.61832,0.5222634508348795
80.7629,22.38319,0.5
76.48041,10.58608,0.5816326530612245
76.44449,9.78619,0.5222634508348795
76.43207,9.76939,0.5222634508348795
76.96014,9.762,0.5424489795918367
80.36846,22.47721,0.5
76.4259,9.77485,0.5222634508348795
76.57499,9.00358,0.5222634508348795
75.58852,11.60532,0.5222634508348795
76.4184,9.76978,0.5222634508348795
72.86516,19.04385,0.5222634508348795
76.42959,9.77513,0.5222634508348795
76.76215,8.80714,0.5222634508348795
73.89898,18.48737,0.5335276967930029
76.67856,10.82517,0.5424489795918367
75.90912,10.79492,1.0
77.57687,13.0677,0.5816326530612245
80.66036,22.14718,0.5
77.57821,13.06719,0.5816326530612245
76.65724,8.8442,0.5222634508348795
76.72973,9.36224,0.5222634508348795
80.66753,22.42339,0.5
72.86161,19.25979,0.5222634508348795
72.86448,19.25614,0.5222634508348795
80.71655,22.47414,0.5
75.42978,11.82376,0.5222634508348795
72.86662,19.26326,0.5222634508348795
80.75129,22.37438,0.5
80.95653,26.02253,0.607871720116618
78.07095,11.71698,0.5816326530612245
75.49703,11.80741,0.5222634508348795
75.48532,11.75127,0.5222634508348795
73.84132,18.51814,0.5335276967930029
73.05485,19.30218,0.5222634508348795
79.78149,11.93906,0.7565597667638484
80.49939,22.19865,0.5
76.32775,9.73533,0.5222634508348795
72.97668,19.19283,0.5222634508348795
79.69112,22.71162,0.5
76.81366,8.69822,0.5222634508348795
85.40767,21.61471,0.5
76.7728,8.75348,0.5222634508348795
72.8464,18.99916,0.5222634508348795
85.35261,21.6467,0.5
77.04296,8.53024,0.5222634508348795
76.75887,8.81235,0.5222634508348795
77.52999,9.46561,0.5816326530612245
73.1227,18.9942,0.619309262166405
76.50616,10.63179,0.5816326530612245
91.05698,26.45359,1.0
76.80919,10.95226,0.5816326530612245
76.81121,10.94966,0.5816326530612245
79.78876,11.9758,0.7565597667638484
