model_loss,accuracy,precision,recall,f1,tpr,tnr,optimal_threshold
Random_Forest_Dice_Loss,0.9933333333333333,0.9868421052631579,1.0,0.9933774834437086,1.0,0.9866666666666667,0.26842105263157895
Random_Forest_Focal_Loss,0.9933333333333333,0.9868421052631579,1.0,0.9933774834437086,1.0,0.9866666666666667,0.26842105263157895
Random_Forest_Tversky_Loss,0.9933333333333333,0.9868421052631579,1.0,0.9933774834437086,1.0,0.9866666666666667,0.26842105263157895
Logistic_Regression_Dice_Loss,0.9333333333333333,0.9012345679012346,0.9733333333333334,0.9358974358974359,0.9733333333333334,0.8933333333333333,0.39473684210526316
Logistic_Regression_Focal_Loss,0.88,0.9830508474576272,0.7733333333333333,0.8656716417910447,0.7733333333333333,0.9866666666666667,0.6473684210526316
Logistic_Regression_Tversky_Loss,0.9333333333333333,0.9012345679012346,0.9733333333333334,0.9358974358974359,0.9733333333333334,0.8933333333333333,0.39473684210526316
Weighted_Logistic_Regression_Dice_Loss,0.9266666666666666,0.8902439024390244,0.9733333333333334,0.9299363057324841,0.9733333333333334,0.88,0.5631578947368421
Weighted_Logistic_Regression_Focal_Loss,0.8333333333333334,0.9807692307692307,0.68,0.8031496062992126,0.68,0.9866666666666667,0.8578947368421053
Weighted_Logistic_Regression_Tversky_Loss,0.9266666666666666,0.8902439024390244,0.9733333333333334,0.9299363057324841,0.9733333333333334,0.88,0.5631578947368421
